,CustomerId,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited,Surname,CreditScore,Geography,Gender,Age,EstimatedSalary
9351,15606076,123204.88,1,Yes,7,Yes,0,Golubev,718,Germany,Male,63.0,100538.8
9352,15610090,72945.29,2,No,8,No,0,Han,667,France,Male,40.0,98931.5
9353,15693926,178742.71,1,Yes,0,Yes,0,Pan,670,Spain,Male,37.0,194493.57
9354,15791501,0.0,2,Yes,8,Yes,0,Carroll,590,France,Male,43.0,143628.31
9355,15621870,0.0,1,No,8,No,0,Hawkins,739,Spain,Female,40.0,167030.51
9356,15734711,0.0,1,No,7,No,1,Loggia,373,France,Male,42.0,77786.37
9357,15814405,0.0,1,Yes,9,Yes,1,Chesnokova,418,France,Female,46.0,81014.5
9358,15729359,0.0,2,Yes,9,Yes,0,Chambers,837,France,Female,29.0,41866.26
9359,15606944,140121.17,1,No,9,No,1,Fleming,645,Germany,Male,43.0,11302.7
9360,15671934,132906.88,1,Yes,2,Yes,0,Veale,552,Germany,Male,39.0,149384.43
9361,15641773,179334.83,2,Yes,2,Yes,0,Browne,580,Germany,Male,45.0,169303.65
9362,15701972,137179.39,1,Yes,3,Yes,0,Parsons,684,France,Male,35.0,37264.11
9363,15749114,0.0,2,Yes,3,Yes,0,Bailey,634,Spain,Male,35.0,19515.48
9364,15780362,119960.29,2,No,9,No,0,Ferrari,607,France,Female,49.0,103068.22
9365,15753229,127414.55,1,Yes,9,Yes,0,Genovese,802,France,Male,29.0,134459.12
9366,15656009,0.0,1,No,6,No,0,McIntyre,736,France,Female,36.0,70496.66
9367,15785024,137409.19,1,No,9,No,1,Warner,629,France,Female,40.0,175877.7
9368,15670492,0.0,2,No,8,No,0,Gordon,737,France,Male,28.0,106390.01
9369,15795458,0.0,1,Yes,2,Yes,0,McMillan,718,Spain,Female,39.0,52138.49
9370,15732438,0.0,4,No,4,No,1,Cheng,561,France,Male,43.0,18522.91
9371,15781987,112494.99,1,Yes,9,Yes,0,Akhtar,641,France,Male,31.0,32231.6
9372,15775826,78133.15,1,Yes,1,Yes,0,Iadanza,677,France,Male,30.0,174225.88
9373,15807457,0.0,2,No,1,No,0,Abernathy,641,Spain,Female,36.0,102021.39
9374,15632538,145553.07,1,Yes,5,Yes,0,Watson,658,Spain,Female,32.0,31484.76
9375,15641389,123593.22,2,No,4,No,1,Shen,659,Germany,Male,48.0,82469.06
9376,15657306,0.0,1,No,2,No,1,Kershaw,567,France,Female,47.0,110900.43
9377,15709447,146286.22,1,No,0,No,0,Reed,584,France,Female,26.0,105105.35
9378,15762682,111827.27,2,No,1,No,0,Mitchell,709,Spain,Female,35.0,12674.68
9379,15626042,0.0,2,Yes,2,Yes,0,Webb,690,Spain,Female,26.0,93255.85
9380,15597109,94416.78,1,Yes,1,Yes,0,Vanzetti,627,France,Male,70.0,145299.5
9381,15756148,91549.78,1,Yes,2,Yes,0,Nnanna,765,Spain,Male,45.0,47139.44
9382,15665634,59568.57,1,Yes,7,Yes,0,Campbell,645,France,Female,38.0,167723.25
9383,15739997,94464.81,2,Yes,2,Yes,0,Capon,716,France,Female,23.0,185900.88
9384,15686242,0.0,1,No,4,No,1,Otutodilichukwu,771,France,Female,57.0,85876.67
9385,15759244,95368.14,2,Yes,8,Yes,0,Boone,687,Germany,Male,44.0,1787.85
9386,15672027,102185.42,2,No,10,No,0,McIntyre,717,Germany,Female,33.0,23231.93
9387,15594576,144875.71,1,No,1,No,0,Zhdanov,524,France,Male,32.0,187740.04
9388,15707138,0.0,2,Yes,5,Yes,0,Nagy,679,Spain,Male,39.0,100060.54
9389,15756954,0.0,1,Yes,2,Yes,0,MISSING,538,France,Female,37.0,-999999.0
9390,15619130,113291.05,2,Yes,5,Yes,0,Simpson,752,Germany,Female,37.0,132467.54
9391,15639665,0.0,2,Yes,0,Yes,0,Herbert,846,Spain,Male,61.0,96202.44
9392,15571065,0.0,2,No,0,No,0,Lehr,532,Spain,Female,39.0,94977.3
9393,15686060,111677.88,1,No,9,No,1,Chou,670,Germany,Male,43.0,178827.3
9394,15615753,131101.04,1,Yes,8,Yes,0,Upchurch,597,Germany,Female,35.0,192852.67
9395,15800961,76101.81,2,Yes,1,Yes,0,Ugorji,627,Germany,Male,52.0,177238.35
9396,15763065,0.0,2,No,2,No,0,Palerma,700,Spain,Female,40.0,199753.97
9397,15672467,92510.9,2,Yes,7,Yes,0,Coles,766,France,Female,52.0,66193.61
9398,15752915,0.0,2,Yes,2,Yes,0,Hsueh,488,France,Female,34.0,181270.84
9399,15744695,77652.4,1,Yes,5,Yes,0,Tu,694,France,Male,39.0,25407.59
9400,15584897,98360.03,1,No,3,No,0,Kuo,639,France,Female,31.0,20973.8
9401,15601857,115518.07,1,No,4,No,1,Woodhouse,705,Germany,Female,46.0,76544.9
9402,15674156,27288.43,1,Yes,3,Yes,0,Tretiakova,810,Germany,Male,69.0,110509.9
9403,15695465,0.0,1,No,6,No,0,Gibson,638,France,Female,36.0,164247.51
9404,15792232,0.0,2,No,5,No,0,Moss,595,Spain,Female,43.0,105149.8
9405,15807900,0.0,1,Yes,7,Yes,1,Chineze,575,France,Male,36.0,55868.97
9406,15743760,131996.66,2,Yes,6,Yes,0,Davidson,850,France,Male,31.0,178747.43
9407,15652835,121580.42,1,Yes,2,Yes,0,Liang,419,Spain,Female,27.0,134720.51
9408,15767818,132436.34,1,No,10,No,0,Graham,640,France,Male,55.0,978.66
9409,15591150,0.0,2,Yes,10,Yes,0,Nwebube,570,Spain,Male,34.0,183387.12
9410,15734659,107978.4,2,No,5,No,0,Sozonov,640,Germany,Female,46.0,155876.06
9411,15796115,78119.59,4,No,4,No,1,Forbes,689,Germany,Female,40.0,119259.34
9412,15724648,98684.15,1,No,6,No,0,Chikezie,725,France,Male,26.0,133720.57
9413,15737732,0.0,2,No,10,No,0,Onwuemelie,751,France,Female,44.0,170634.49
9414,15632280,0.0,1,No,9,No,1,Toth,544,Spain,Female,53.0,125692.07
9415,15750407,129264.05,2,No,2,No,0,Hunt,768,Germany,Female,43.0,19150.14
9416,15795370,131753.41,1,No,6,No,0,Mazure,648,Germany,Male,37.0,86894.67
9417,15656829,0.0,2,No,6,No,0,Hughes,577,Spain,Female,33.0,57975.8
9418,15643794,0.0,1,Yes,2,Yes,0,Bennett,639,Spain,Female,27.0,82938.99
9419,15798605,57422.62,1,Yes,1,Yes,0,Tien,686,Germany,Male,26.0,79189.4
9420,15637324,0.0,2,Yes,7,Yes,0,Kay,657,France,Female,28.0,5177.62
9421,15589589,144094.2,1,No,5,No,0,Bryan,613,France,Male,34.0,44510.26
9422,15778936,147510.34,1,No,9,No,0,Ingamells,701,France,Male,33.0,190611.92
9423,15757385,161592.76,1,No,8,No,0,Milne,578,Spain,Female,28.0,177834.79
9424,15666200,0.0,2,Yes,1,Yes,0,Lombardo,689,France,Female,40.0,119446.64
9425,15683977,0.0,2,Yes,4,Yes,0,Owens,687,Spain,Female,72.0,50267.69
9426,15675518,75225.53,2,No,1,No,1,Charlton,499,Spain,Female,53.0,144849.1
9427,15584812,0.0,2,No,0,No,0,Overby,693,Spain,Female,39.0,81901.6
9428,15752984,87542.89,2,Yes,9,Yes,0,Chifley,737,France,Female,70.0,42576.86
9429,15577913,144581.96,1,Yes,8,Yes,0,Oliver,651,France,Female,32.0,87609.5
9430,15591980,122568.05,2,Yes,5,Yes,0,Hill,753,France,Male,33.0,82820.85
9431,15598948,172231.93,1,Yes,5,Yes,0,DeRose,523,Spain,Female,24.0,155144.12
9432,15574142,171932.26,2,Yes,2,Yes,0,Chuang,458,Germany,Female,28.0,9578.24
9433,15582903,0.0,2,Yes,7,Yes,0,Edwards,643,France,Male,39.0,170392.59
9434,15733229,0.0,2,No,7,No,0,Rodriguez,638,Spain,Female,34.0,3946.29
9435,15635752,111798.06,2,Yes,4,Yes,0,Lo,685,Germany,Male,38.0,102184.66
9436,15771000,0.0,3,No,4,No,0,Powell,684,France,Male,38.0,75609.84
9437,15804864,79336.61,1,Yes,5,Yes,0,Chu,670,France,Female,27.0,26170.08
9438,15641175,120916.52,3,No,3,No,1,Munro,701,Germany,Male,63.0,144727.45
9439,15692226,142905.51,1,Yes,3,Yes,0,Onwumelu,705,France,Female,31.0,58134.97
9440,15584156,0.0,3,No,10,No,1,Siciliani,593,Spain,Male,27.0,94620.0
9441,15702656,96834.78,1,No,1,No,0,Yobachi,651,France,Female,33.0,108764.69
9442,15606552,105261.76,2,Yes,9,Yes,0,Akabueze,741,France,Male,37.0,149503.54
9443,15687001,123544.0,1,Yes,1,Yes,1,Chiemenam,596,Germany,Male,54.0,120314.75
9444,15781903,127913.71,2,Yes,2,Yes,0,Odinakachukwu,581,Germany,Male,41.0,44205.95
9445,15731951,95328.6,1,No,5,No,1,Reilly,689,Spain,Female,28.0,6129.61
9446,15580953,73218.89,1,Yes,4,Yes,0,Forbes,544,France,Male,30.0,126796.69
9447,15810390,0.0,2,Yes,1,Yes,1,Amadi,718,France,Female,41.0,27509.52
9448,15628274,149995.72,2,No,8,No,0,Ferri,583,Germany,Male,35.0,42143.55
9449,15615444,123674.28,2,Yes,8,Yes,0,Y?an,663,Germany,Male,28.0,87985.2
9450,15784010,124125.26,1,No,2,No,0,Williamson,666,Germany,Male,33.0,81884.8
9451,15571586,159035.45,1,No,3,No,1,Briggs,524,Spain,Male,29.0,2705.31
9452,15748616,0.0,2,No,5,No,0,Napolitani,599,France,Male,27.0,30546.4
9453,15769402,156811.74,1,Yes,7,Yes,0,Carpenter,667,France,Male,27.0,149402.59
9454,15739248,0.0,2,Yes,4,Yes,0,Lin,727,France,Male,52.0,118429.02
9455,15603481,0.0,2,Yes,4,Yes,0,Robinson,689,Spain,Female,55.0,58442.25
9456,15723604,150555.83,1,No,6,No,0,Collins,639,France,Male,39.0,30414.17
9457,15797822,109137.12,1,Yes,2,Yes,0,Kingsley,678,France,Male,28.0,58814.41
9458,15665064,158351.02,2,No,8,No,0,Harvey,523,France,Male,36.0,155304.53
9459,15640580,0.0,1,No,9,No,0,Obiora,650,France,Female,47.0,187943.6
9460,15581089,0.0,2,Yes,7,Yes,0,Knight,744,Spain,Male,35.0,43036.6
9461,15728605,0.0,2,Yes,4,Yes,0,Hung,697,France,Male,40.0,26543.28
9462,15737385,0.0,2,No,6,No,0,Curtis,800,Spain,Female,46.0,171928.04
9463,15714789,0.0,1,Yes,7,Yes,0,Perez,664,France,Male,24.0,35611.35
9464,15786035,0.0,2,No,9,No,0,Gosnell,740,France,Male,39.0,19047.23
9465,15815259,0.0,2,Yes,2,Yes,0,Fang,835,France,Female,56.0,39820.13
9466,15592716,0.0,1,No,2,No,1,Clarke,559,France,Male,52.0,129013.59
9467,15734850,82729.49,1,No,1,No,0,Milanesi,676,Spain,Male,36.0,113810.12
9468,15638047,142765.24,2,No,9,No,0,Chia,613,Germany,Female,45.0,34749.65
9469,15674573,121172.97,1,Yes,4,Yes,0,Gearhart,713,France,Female,25.0,56268.98
9470,15694859,132932.14,2,Yes,10,Yes,0,McLean,751,Germany,Female,28.0,46630.47
9471,15776404,123374.46,1,Yes,8,Yes,0,Williamson,523,France,Male,22.0,124906.59
9472,15579345,161371.5,1,Yes,0,Yes,0,Murphy,775,Germany,Female,74.0,134869.93
9473,15690733,0.0,2,No,4,No,1,Angelo,608,Spain,Male,45.0,36697.48
9474,15631481,79563.36,2,Yes,8,Yes,0,Thomson,673,France,Male,51.0,172200.91
9475,15620988,0.0,2,No,2,No,0,Murray,616,France,Male,46.0,137136.46
9476,15571529,138232.24,1,No,7,No,0,Kirby,650,Germany,Female,48.0,57594.78
9477,15592104,0.0,1,No,5,No,1,Lane,655,France,Female,41.0,36548.0
9478,15651900,81571.05,1,No,1,No,1,Bergamaschi,782,Germany,Female,53.0,182960.46
9479,15596212,0.0,2,No,1,No,0,Yang,781,Spain,Male,35.0,42117.9
9480,15710687,95927.04,1,No,0,No,0,Mills,593,France,Female,33.0,199478.05
9481,15613787,116932.59,1,No,8,No,0,Chidubem,505,Spain,Male,35.0,91092.84
9482,15599211,0.0,2,No,1,No,1,Findlay,707,France,Male,40.0,14090.4
9483,15675983,79551.12,1,Yes,3,Yes,0,Wood,692,France,Female,36.0,178267.07
9484,15622370,116416.94,1,Yes,1,Yes,0,Boyle,813,Germany,Male,30.0,85808.22
9485,15656319,88141.1,1,No,4,No,0,Toscano,850,Spain,Male,37.0,109659.12
9486,15605130,177729.13,1,Yes,6,Yes,0,Seccombe,753,France,Male,32.0,161642.08
9487,15672574,0.0,1,Yes,5,Yes,0,Uspenskaya,850,Spain,Female,32.0,3830.59
9488,15659355,123912.78,2,Yes,6,Yes,0,McKenzie,671,Spain,Male,32.0,146636.44
9489,15777907,0.0,1,Yes,3,Yes,1,Liang,791,France,Female,33.0,144413.92
9490,15655171,0.0,1,Yes,3,Yes,0,Yermakova,624,France,Male,80.0,65801.44
9491,15619674,108306.44,1,Yes,4,Yes,0,White,649,France,Female,35.0,192486.24
9492,15775192,102962.62,1,No,4,No,1,Rounsevell,732,Germany,Female,48.0,120852.85
9493,15617657,103502.22,1,Yes,0,Yes,0,Ts'ai,664,France,Female,36.0,146191.82
9494,15688951,119654.44,2,Yes,8,Yes,1,Stoneman,789,Germany,Male,43.0,148412.24
9495,15763460,183768.47,1,No,10,No,0,Yao,680,France,Male,33.0,164119.35
9496,15756992,0.0,2,No,1,No,0,Chukwukere,701,France,Male,37.0,163457.55
9497,15617454,0.0,2,Yes,1,Yes,0,Ifeatu,684,France,Female,25.0,144978.47
9498,15701932,140900.97,1,Yes,6,Yes,0,Millar,586,France,Female,52.0,67288.89
9499,15700813,94049.92,2,No,5,No,0,Igwebuike,522,Germany,Female,25.0,103269.0
9500,15645600,98926.4,1,Yes,8,Yes,0,Obidimkpa,739,Spain,Female,27.0,106969.98
9501,15634146,142872.36,1,Yes,2,Yes,0,Hou,835,Germany,Male,18.0,117632.63
9502,15686743,46057.96,2,Yes,3,Yes,0,Moody,790,Spain,Male,29.0,189777.66
9503,15698792,119769.77,1,Yes,6,Yes,0,Keldie,671,France,Female,48.0,66032.65
9504,15591724,143244.97,1,No,5,No,0,Liu,560,France,Female,44.0,98661.27
9505,15571281,79562.98,1,Yes,10,Yes,0,Ts'ao,651,France,Male,28.0,74687.37
9506,15661380,0.0,2,Yes,6,Yes,0,Walker,682,France,Male,69.0,149604.18
9507,15728885,0.0,1,Yes,0,Yes,0,Defalco,808,France,Male,41.0,79888.78
9508,15618950,96659.64,2,Yes,8,Yes,0,Lo Duca,644,Spain,Male,26.0,138775.69
9509,15609804,0.0,2,No,1,No,0,Hyde,688,France,Male,29.0,154695.57
9510,15735849,165947.99,2,Yes,2,Yes,0,Kanayochukwu,617,France,Female,26.0,168834.38
9511,15652948,92676.3,1,No,4,No,0,Yen,738,France,Male,33.0,105817.63
9512,15618155,83195.12,1,Yes,5,Yes,0,Ts'ui,663,France,Male,45.0,48682.1
9513,15566378,129387.94,1,Yes,5,Yes,1,Tillman,515,France,Male,48.0,147955.91
9514,15565879,0.0,2,Yes,9,Yes,0,Riley,845,France,Female,28.0,56185.98
9515,15792922,130233.14,1,Yes,9,Yes,0,Tu,639,Spain,Male,38.0,81861.1
9516,15770567,123502.53,1,Yes,3,Yes,0,Ruiz,557,France,Female,32.0,69826.8
9517,15738042,140894.06,2,Yes,8,Yes,0,Goliwe,543,Germany,Male,37.0,118059.19
9518,15714920,163867.86,1,Yes,7,Yes,0,Balashov,585,Germany,Male,44.0,112333.22
9519,15782121,0.0,2,No,2,No,0,Leonard,610,France,Female,27.0,14546.76
9520,15673180,93816.7,2,No,2,No,0,Onyekaozulu,727,Germany,Female,18.0,126172.11
9521,15660636,0.0,2,No,8,No,0,Carpenter,540,Spain,Female,40.0,3560.0
9522,15664504,0.0,2,Yes,7,Yes,0,Beede,418,France,Male,35.0,88878.15
9523,15790322,114668.89,1,No,0,No,0,Beneventi,660,France,Female,32.0,84605.0
9524,15739847,146756.68,1,No,5,No,0,Sadlier,850,Germany,Male,38.0,78268.61
9525,15699415,150213.71,1,No,6,No,1,Lewis,618,France,Female,46.0,120668.46
9526,15665521,111183.53,2,Yes,5,Yes,0,Chiazagomekpele,642,Germany,Male,18.0,10063.75
9527,15682868,99816.46,1,Yes,9,Yes,1,Elliott,850,France,Female,40.0,163989.66
9528,15584462,0.0,1,No,9,No,0,Liang,739,France,Male,34.0,60584.33
9529,15661708,0.0,2,Yes,5,Yes,0,She,508,France,Female,41.0,94170.84
9530,15584452,0.0,2,No,6,No,0,Bozeman,667,France,Male,41.0,167181.77
9531,15717010,0.0,1,Yes,5,Yes,0,Yu,741,France,Female,60.0,38914.51
9532,15643828,0.0,2,Yes,7,Yes,0,Teng,592,France,Male,29.0,91196.67
9533,15733361,86714.06,1,No,6,No,1,Davide,651,Germany,Female,45.0,85869.89
9534,15795488,0.0,2,No,2,No,0,Beneventi,773,Spain,Male,52.0,57337.79
9535,15581551,132838.07,1,Yes,8,Yes,0,Yobachukwu,850,Spain,Male,41.0,175347.28
9536,15632051,128707.31,1,No,10,No,1,Douglas,550,Germany,Female,42.0,63092.65
9537,15780409,0.0,2,No,6,No,0,Egobudike,783,France,Male,40.0,109742.55
9538,15572767,0.0,2,No,2,No,0,Shelby,777,France,Male,29.0,124489.88
9539,15590337,123192.12,1,Yes,6,Yes,1,Golubov,659,France,Male,29.0,56971.41
9540,15634551,115248.11,4,No,3,No,1,Williamson,727,Germany,Male,46.0,130752.01
9541,15669290,59360.77,1,Yes,8,Yes,0,Fan,603,France,Male,38.0,191457.06
9542,15621140,0.0,2,Yes,9,Yes,0,Nwebube,644,Spain,Male,37.0,96442.86
9543,15613518,112668.7,1,Yes,6,Yes,0,Bellucci,647,France,Female,35.0,122584.29
9544,15728043,138503.51,2,No,7,No,0,Udinese,648,Germany,Female,37.0,57215.85
9545,15570073,0.0,1,Yes,1,Yes,0,Marian,721,Spain,Male,57.0,195940.96
9546,15777033,0.0,2,Yes,7,Yes,0,Chizoba,524,France,Male,29.0,105448.74
9547,15682454,0.0,2,Yes,3,Yes,0,McFarland,626,France,Female,34.0,37870.29
9548,15758513,0.0,2,No,7,No,0,McDonald,569,France,Male,43.0,52534.81
9549,15772604,157267.95,2,No,1,No,0,Chiemezie,578,Spain,Male,36.0,141533.19
9550,15721715,133871.05,1,Yes,9,Yes,0,Fane,769,France,Female,40.0,50568.02
9551,15688563,141989.27,2,No,4,No,0,Marchesi,694,Germany,Male,31.0,26116.82
9552,15772009,0.0,1,Yes,5,Yes,0,Scott,664,France,Female,41.0,152054.33
9553,15809585,0.0,2,No,7,No,0,H?,646,France,Male,38.0,1528.4
9554,15593778,46388.16,3,No,3,No,1,Craig,779,France,Female,29.0,127939.26
9555,15655360,148666.99,1,No,5,No,1,Chikelu,782,Germany,Female,72.0,2605.65
9556,15780909,115101.5,1,No,7,No,1,Caffyn,769,Germany,Male,34.0,57841.89
9557,15757310,148363.38,1,Yes,6,Yes,0,Otitodilichukwu,655,Germany,Male,67.0,186995.17
9558,15801411,0.0,1,No,4,No,1,Green,623,Spain,Male,46.0,5549.11
9559,15761706,144102.32,1,Yes,8,Yes,0,Y?an,705,Spain,Female,39.0,11682.36
9560,15658409,128876.71,3,Yes,5,Yes,1,Mao,686,France,Male,41.0,106939.34
9561,15810010,118448.15,2,No,6,No,0,Dahlenburg,678,Germany,Male,36.0,53172.02
9562,15627027,0.0,2,Yes,5,Yes,0,Shih,738,France,Male,39.0,114388.98
9563,15624374,0.0,2,Yes,9,Yes,0,Maclean,703,France,Male,28.0,2151.17
9564,15720083,0.0,2,Yes,1,Yes,0,Fiorentino,554,Spain,Male,42.0,183492.9
9565,15752294,135979.01,4,Yes,9,Yes,1,Long,582,France,Female,38.0,76582.95
9566,15743193,117271.8,2,No,6,No,1,Olson,644,France,Male,37.0,104217.96
9567,15696733,0.0,1,No,4,No,0,McKenzie,724,France,Male,29.0,8982.75
9568,15677522,0.0,2,No,1,No,0,Rossi,593,France,Male,33.0,9984.4
9569,15643523,0.0,2,No,10,No,0,Power,710,Spain,Female,30.0,19500.1
9570,15624936,129205.49,1,Yes,8,Yes,0,Yen,631,France,Male,35.0,79146.36
9571,15716085,0.0,1,No,8,No,1,Norris,739,Spain,Female,41.0,191694.77
9572,15641688,0.0,1,Yes,7,Yes,1,Collier,644,Spain,Male,18.0,59645.24
9573,15796834,104015.54,2,Yes,7,Yes,0,Rivers,652,Germany,Male,35.0,55207.88
9574,15720123,0.0,2,No,3,No,0,Hudson,554,Spain,Male,37.0,166177.3
9575,15604732,0.0,2,No,9,No,0,Milani,483,France,Female,30.0,136356.97
9576,15723484,103873.39,1,No,1,No,0,Hunt,669,Germany,Female,42.0,148611.52
9577,15807120,112383.03,1,No,3,No,1,Oluchukwu,841,Germany,Female,52.0,85516.37
9578,15810891,117731.79,2,Yes,2,Yes,0,Lorenzo,662,France,Male,34.0,55120.79
9579,15640407,135827.33,2,Yes,0,Yes,0,Chidiegwu,821,Germany,Male,45.0,131778.58
9580,15778838,114135.17,1,No,9,No,0,Warren,783,France,Male,38.0,153269.98
9581,15709256,0.0,2,Yes,9,Yes,0,Glover,850,France,Female,28.0,164864.67
9582,15742285,118756.62,1,Yes,6,Yes,0,Andersen,559,France,Male,62.0,20367.68
9583,15729019,98382.72,1,No,8,No,0,Arcuri,602,Spain,Male,34.0,39542.0
9584,15608588,100520.92,1,Yes,2,Yes,1,Mackinlay,563,Germany,Male,41.0,19412.8
9585,15610557,79858.13,2,Yes,7,Yes,0,McCarthy,695,Spain,Female,35.0,127977.66
9586,15786418,0.0,1,Yes,6,Yes,0,Chiu,546,France,Female,20.0,20508.85
9587,15653050,95052.29,1,No,10,No,0,Norriss,719,Germany,Female,76.0,176244.87
9588,15744914,177728.55,1,No,1,No,0,Moore,539,Germany,Male,42.0,105013.63
9589,15669611,83116.68,1,Yes,3,Yes,0,Mott,632,France,Male,71.0,27597.76
9590,15594786,111565.91,1,Yes,7,Yes,0,Ts'ai,772,Germany,Male,34.0,121073.23
9591,15649211,83015.71,1,No,8,No,0,Fokina,708,Spain,Male,40.0,101089.76
9592,15766066,124511.01,1,No,1,No,0,Nikitina,668,Germany,Female,28.0,114258.18
9593,15772216,130652.52,1,Yes,1,Yes,0,Henry,738,France,Female,67.0,22762.23
9594,15619898,0.0,2,Yes,5,Yes,0,Chiefo,785,France,Male,55.0,7008.65
9595,15724543,0.0,2,Yes,5,Yes,0,Mao,597,France,Male,61.0,81299.17
9596,15755084,121854.45,1,No,7,No,0,Bezrukova,531,France,Male,37.0,147521.35
9597,15730441,0.0,2,Yes,10,Yes,0,Dodd,509,France,Male,26.0,6177.83
9598,15666767,86893.28,1,No,1,No,0,Lori,508,France,Male,35.0,59374.82
9599,15690456,79523.13,1,Yes,7,Yes,0,Yudina,749,Germany,Female,32.0,157648.12
9600,15570533,131033.76,1,Yes,7,Yes,1,Conti,621,Germany,Female,55.0,75685.59
9601,15797692,89939.62,1,No,7,No,0,Volkova,659,France,Female,33.0,136540.09
9602,15603135,95727.05,1,No,3,No,1,Boni,634,Germany,Female,59.0,97939.4
9603,15698927,0.0,2,Yes,7,Yes,0,Ritchie,675,France,Male,39.0,36267.21
9604,15687363,155047.56,2,Yes,3,Yes,0,McMillan,770,France,Male,31.0,186064.34
9605,15733444,0.0,2,No,9,No,0,Phillips,736,France,Female,29.0,176152.7
9606,15678057,118569.03,2,No,10,No,0,Lombardi,524,France,Male,44.0,82117.2
9607,15806918,0.0,1,Yes,5,Yes,0,Ireland,674,France,Male,28.0,151925.25
9608,15638247,0.0,2,No,9,No,0,Boan,700,Spain,Male,44.0,142287.65
9609,15674833,0.0,2,No,1,No,0,Shao,741,France,Female,35.0,36557.55
9610,15812534,0.0,3,Yes,1,Yes,0,Chiemenam,455,France,Male,40.0,129975.34
9611,15586522,130461.02,1,No,2,No,0,Hunter,608,Spain,Male,37.0,21967.15
9612,15794297,0.0,2,No,1,No,0,McKay,776,France,Male,36.0,53477.76
9613,15737025,0.0,3,No,1,No,1,Roberts,635,France,Male,33.0,178067.33
9614,15615931,0.0,2,Yes,4,Yes,0,Aitken,746,France,Female,37.0,171039.56
9615,15664860,0.0,2,No,3,No,1,Chao,692,Spain,Female,47.0,150802.41
9616,15664539,61172.04,1,No,9,No,0,Bruce,683,Spain,Male,35.0,82951.12
9617,15583692,90194.34,2,No,2,No,0,Chan,591,Germany,Female,35.0,57064.57
9618,15693131,95508.2,1,Yes,3,Yes,0,Watts,581,France,Female,24.0,45755.0
9619,15779973,99967.76,1,Yes,3,Yes,0,Gibbons,684,Germany,Male,35.0,176882.08
9620,15620557,101470.29,1,Yes,4,Yes,0,Ni,561,Spain,Male,37.0,88838.14
9621,15639549,70541.06,1,No,4,No,0,Jen,718,Germany,Female,33.0,88592.8
9622,15618750,112211.61,1,No,8,No,0,Phillips,590,France,Male,31.0,26261.42
9623,15796790,154543.98,1,No,8,No,0,Amaechi,573,France,Female,47.0,29586.73
9624,15668309,111098.85,1,Yes,0,Yes,1,Maslow,350,France,Female,40.0,172321.21
9625,15732437,131873.07,2,Yes,0,Yes,1,Rowley,504,Germany,Female,44.0,158036.72
9626,15665158,137275.36,1,Yes,1,Yes,0,Chukwuemeka,813,Spain,Male,27.0,115733.16
9627,15689322,153316.14,1,No,3,No,0,Bevan,641,Spain,Male,31.0,59927.99
9628,15596624,0.0,2,Yes,9,Yes,0,Topp,662,France,Female,22.0,44377.65
9629,15601977,121250.04,1,Yes,2,Yes,0,Burgoyne,497,Spain,Male,44.0,79691.4
9630,15801462,109578.04,2,Yes,8,Yes,0,Yermakov,716,France,Male,31.0,51503.51
9631,15566139,53573.18,1,No,5,No,0,Ts'ui,526,France,Female,37.0,62830.97
9632,15791006,58003.41,1,No,6,No,0,Kodilinyechukwu,760,Germany,Female,34.0,90346.1
9633,15668057,113000.66,1,No,6,No,0,K?,669,France,Female,31.0,40467.82
9634,15580805,0.0,2,No,10,No,0,Marino,655,France,Male,27.0,51620.94
9635,15658768,0.0,1,No,2,No,1,Lucas,547,France,Female,49.0,65466.93
9636,15613048,139973.65,1,Yes,5,Yes,1,Anderson,648,Germany,Female,40.0,667.66
9637,15803654,151290.16,1,Yes,2,Yes,0,Wei,790,France,Female,31.0,172437.12
9638,15662337,121498.11,2,Yes,1,Yes,1,Baldwin,744,Germany,Female,50.0,106061.47
9639,15650924,103515.39,2,Yes,4,Yes,0,Foster,761,Spain,Female,32.0,177622.38
9640,15647203,0.0,1,No,3,No,0,Gebhart,750,France,Female,35.0,191520.5
9641,15682778,0.0,2,Yes,9,Yes,0,Fedorov,680,France,Male,34.0,95686.6
9642,15579820,106687.76,1,No,6,No,0,Robertson,704,Spain,Male,38.0,173776.5
9643,15709354,0.0,2,Yes,2,Yes,0,Tudawali,521,France,Female,41.0,113089.43
9644,15728480,0.0,2,Yes,8,Yes,0,Iloerika,452,France,Female,35.0,149614.81
9645,15641091,106089.2,1,No,5,No,0,Onyemauchechukwu,695,France,Female,31.0,99537.68
9646,15603111,69608.14,1,No,10,No,1,Muir,850,Spain,Male,71.0,97893.4
9647,15679693,0.0,2,Yes,5,Yes,0,Walker,625,France,Male,31.0,90.07
9648,15797190,96202.32,1,No,7,No,0,Charlton,608,Germany,Female,40.0,161154.85
9649,15788025,0.0,2,Yes,0,Yes,0,Tseng,715,France,Female,38.0,332.81
9650,15646168,0.0,2,No,5,No,0,Ifeatu,834,Spain,Male,33.0,66285.18
9651,15580493,127818.52,1,No,1,No,0,Chin,469,France,Male,33.0,163477.22
9652,15726720,0.0,1,No,7,No,1,Blinova,480,France,Female,40.0,170332.67
9653,15735799,137318.42,1,Yes,3,Yes,0,Maconochie,527,Germany,Male,58.0,126144.96
